76757,7450,0.261968,movie
76757,49521,0.258199,movie
76757,44912,0.251976,movie
76757,43630,0.251976,movie
76757,78394,0.246885,movie
76757,166424,0.243132,movie
76757,10195,0.238559,movie
76757,11551,0.238095,movie
76757,11260,0.235702,movie
76757,2157,0.232621,movie
76757,99861,0.22771,movie
76757,146631,0.227276,movie
76757,192577,0.225374,movie
76757,19995,0.221313,movie
258489,2989,0.342997,movie
258489,283671,0.310253,movie
258489,10603,0.259281,movie
258489,172385,0.247537,movie
258489,33106,0.242536,movie
258489,68818,0.228665,movie
258489,14873,0.221404,movie
258489,24264,0.21456,movie
258489,9975,0.214373,movie
258489,37931,0.211702,movie
258489,7446,0.205798,movie
258489,171424,0.202289,movie
258489,9826,0.202289,movie
258489,849,0.201802,movie
258489,606,0.196722,movie
411,2454,0.348759,movie
411,630,0.307729,movie
411,9760,0.253024,movie
411,2270,0.228277,movie
411,224141,0.227429,movie
411,290595,0.222222,movie
411,274854,0.204275,movie
411,62764,0.20286,movie
411,4935,0.202159,movie
411,60304,0.195529,movie
411,310131,0.194444,movie
411,10140,0.19245,movie
411,879,0.19166,movie
411,76285,0.190516,movie
411,672,0.186816,movie
246655,49538,0.42023,movie
246655,127585,0.35558,movie
246655,36657,0.350931,movie
246655,36658,0.323254,movie
246655,36668,0.303239,movie
246655,2080,0.285897,movie
246655,271110,0.251106,movie
246655,68721,0.25016,movie
246655,102899,0.23788,movie
246655,1771,0.236352,movie
246655,10138,0.232006,movie
246655,76170,0.229786,movie
246655,1924,0.223957,movie
246655,9035,0.214423,movie
246655,271331,0.212223,movie
155,49026,0.423911,movie
155,272,0.389823,movie
155,364,0.321588,movie
155,414,0.287912,movie
155,415,0.281695,movie
155,2661,0.267577,movie
155,268,0.249101,movie
155,378237,0.248069,movie
155,209112,0.243086,movie
155,142061,0.238705,movie
155,22600,0.218927,movie
155,18079,0.21058,movie
155,190955,0.198898,movie
155,29920,0.198898,movie
155,18777,0.194602,movie
14160,4599,0.422327,movie
14160,37165,0.344031,movie
14160,2687,0.32969,movie
14160,8355,0.324372,movie
14160,14317,0.315244,movie
14160,103328,0.314786,movie
14160,14608,0.306925,movie
14160,22102,0.30443,movie
14160,14306,0.303064,movie
14160,291270,0.29794,movie
14160,150540,0.297425,movie
14160,116745,0.29611,movie
14160,10934,0.286707,movie
14160,107811,0.282913,movie
14160,421,0.279586,movie
15512,7450,0.272853,movie
15512,146631,0.230144,movie
15512,13836,0.229786,movie
15512,15511,0.218218,movie
15512,15074,0.213201,movie
15512,68179,0.212132,movie
15512,39513,0.209165,movie
15512,4965,0.208013,movie
15512,43630,0.204124,movie
15512,9035,0.204124,movie
15512,50321,0.202777,movie
15512,9016,0.202056,movie
15512,80274,0.19696,movie
15512,2157,0.188445,movie
15512,137113,0.184466,movie
1726,10138,0.468521,movie
1726,68721,0.42339,movie
1726,99861,0.387585,movie
1726,271110,0.304256,movie
